#OTU ID	1	10	11	12	13	14	15	16	17	18	19	2	20	22	23	24	25	26	27	28	29	3	30	31	32	33	34	35	36	37	38	39	4	40	41	42	43	5	6	7	8	9
FUC-RHAMCAT-PWY	1962.5206	808.8251	4677.2211	267.3748	1175.5964	215.5355	72.3985	1393.8178	1378.4462	244.3823	528.7212	1003.8506	580.9351	934.1855	553.9407	653.181	1588.8236	1331.856	1611.2918	1041.6504	696.9636	901.6374	422.2097	1016.8619	2461.7464	838.8547	827.2043	1554.6496	740.6157	776.0483	842.4379	519.142	843.3723	498.4969	541.6536	685.9566	1047.1133	536.6456	748.1529	511.5522	8913.666	3388.8477
FUCCAT-PWY	1987.9442	803.629	4498.2468	269.398	912.7956	201.6515	49.3648	1148.5502	1420.4338	227.5131	519.6693	746.7403	461.2206	949.0247	591.5734	575.5134	1575.7138	1227.2862	1448.1716	1003.478	728.0555	864.7184	366.6527	883.0139	2441.9799	617.4403	676.8507	1401.8184	597.812	648.153	827.2054	476.257	718.1863	375.7388	437.3348	742.4455	1016.6172	471.1212	749.6044	394.6868	8145.5241	3428.4792
GALACT-GLUCUROCAT-PWY	2087.2258	788.9117	5168.8657	346.8702	1468.4489	289.6261	155.9162	1583.5877	1907.5153	490.301	672.7088	1496.0825	790.9871	1025.0215	606.0849	995.4417	1683.5393	1574.3684	2048.8476	1158.0256	812.951	1153.3918	736.0205	1558.0343	3363.0856	1433.6544	1048.7792	1762.9507	1250.9405	1202.3547	1443.7254	566.2672	711.7084	994.7402	695.2342	806.6128	1362.6755	663.193	677.4905	896.0485	10204.6734	3637.2556
GALACTARDEG-PWY	1481.4038	470.5124	3404.0617	180.574	143.548	158.1126	8.9198	394.42	370.4916	116.9224	266.6514	119.4347	56.1379	619.283	260.9951	52.9644	1094.5224	774.3749	601.4415	607.1982	394.162	660.3399	204.6589	74.9097	1521.6314	112.3126	373.1545	583.2245	188.1244	425.3334	0.0	364.7755	86.5251	57.8748	93.3003	382.617	698.8595	0.0	0.0	256.6518	5706.3876	2605.8151
GALACTUROCAT-PWY	1928.6039	805.7915	4976.5774	386.3248	1948.2177	275.9067	185.8003	1997.9454	2226.7397	608.9052	788.7487	1975.437	1146.0006	934.7142	927.7804	1323.7345	1576.7405	1813.9731	2451.0567	1254.8123	793.0437	1335.2369	1006.7748	1932.6144	3588.5671	2167.125	1233.7112	2003.9233	2133.8284	1527.8609	2309.9734	529.9931	805.2334	1324.9692	1012.873	868.4805	1310.0165	824.8229	1027.1264	1436.4516	10047.9871	3393.5858
GALLATE-DEGRADATION-I-PWY	0.0	0.0	62.62	0.0	0.0	44.52	0.0	0.0	0.0	9.71	46.2328	15.09	0.0	0.0	86.3605	0.0	0.0	102.8684	0.0	200.211	56.6246	173.5246	0.0	0.0	1.2	0.0	100.5	6.86	0.0	0.0	0.0	0.0	0.0	0.0	0.0	104.26	127.14	0.0	0.0	65.0	210.3201	74.01
GALLATE-DEGRADATION-II-PWY	0.0	0.0	63.4598	0.0	0.0	44.52	0.0	0.0	0.0	9.71	46.2328	17.006	0.0	0.0	86.3605	0.0	0.0	102.8684	0.0	202.3826	56.9836	156.1693	0.0	0.0	1.2	0.0	100.6245	6.86	0.0	0.0	0.0	0.0	0.0	0.0	0.0	104.5697	127.14	0.0	0.0	0.0	210.3201	74.01
GLCMANNANAUT-PWY	2246.3626	1300.2577	5266.9428	419.6855	2430.8477	1724.5607	189.1112	2904.253	2738.714	1015.7294	1306.0576	1976.4624	1297.3043	1202.6453	1815.1222	1428.6684	1857.4262	2832.4911	2679.0913	1360.994	1310.7981	1211.6345	611.0859	2550.8581	3471.6549	2520.0699	1485.5065	2908.5636	2283.7535	1120.8144	2599.732	841.989	1963.8016	1251.557	1578.0608	890.4267	1500.9108	1340.6718	1471.1191	758.7117	9290.0393	3625.6275
GLUCARDEG-PWY	1994.6734	650.0796	4660.8938	233.9603	155.8036	188.1152	39.3952	561.6613	704.4593	134.1695	384.1342	211.2498	56.1379	857.8525	290.8274	118.7252	1612.2308	1079.3644	1082.6007	832.4411	660.2893	844.4655	247.8292	134.315	2182.8281	299.0043	502.2804	847.6963	271.141	603.2264	102.0854	489.1438	213.0839	155.6012	93.3003	454.3624	1008.5776	85.6577	30.8136	301.5914	7797.3664	3441.5864
GLUCARGALACTSUPER-PWY	1481.4038	470.5124	3404.0617	180.574	143.548	158.1126	8.9198	394.42	370.4916	116.9224	266.6514	119.4347	56.1379	619.283	260.9951	52.9644	1094.5224	774.3749	601.4415	607.1982	394.162	660.3399	204.6589	74.9097	1521.6314	112.3126	373.1545	583.2245	188.1244	425.3334	0.0	364.7755	86.5251	57.8748	93.3003	382.617	698.8595	0.0	0.0	256.6518	5706.3876	2605.8151
GLUCONEO-PWY	3598.9604	3027.0139	10952.0133	1896.1258	5558.952	3609.4914	1591.1652	5340.0719	4962.95	2518.357	3167.7116	5384.3679	3475.5473	2950.7681	3864.8901	3335.8201	3587.3848	4318.2168	5791.256	3383.7705	4279.5567	2793.3592	3162.5933	5370.8586	6471.97	5985.8397	4898.2276	4503.09	4278.7789	4279.3129	5245.6222	1960.0961	3817.9608	3818.2799	3970.0235	2033.5682	5040.9883	6764.1179	3365.3847	3488.3674	13024.2847	5036.8291
