#OTU ID	1	10	11	12	13	14	15	16	17	18	19	2	20	22	23	24	25	26	27	28	29	3	30	31	32	33	34	35	36	37	38	39	4	40	41	42	43	5	6	7	8	9
K00001	412.7	2187.3199999999997	214.74	963.03	1354.12	3923.5199999999995	3251.57	1217.99	265.67	75.0	261.63	899.59	915.88	1071.8899999999999	249.09000000000003	611.5	924.1699999999998	486.0	1464.27	552.3199999999999	3348.5699999999997	555.66	1166.45	737.7500000000001	1369.65	1025.2399999999998	941.2700000000001	1308.01	1092.04	655.5	958.6700000000001	884.0	572.05	898.67	954.42	470.83	1206.0	2712.4	711.4900000000001	628.1600000000001	1925.7900000000002	293.33
K00002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00003	1013.6999999999999	3049.72	4140.5599999999995	2200.76	4565.849999999999	3882.2699999999995	3662.7400000000002	4652.799999999999	5317.05	1731.9399999999996	2189.82	4646.65	2516.95	2250.67	1943.1299999999997	3550.7400000000002	1813.65	2000.9999999999998	4080.65	1819.9899999999998	7012.009999999999	1662.8300000000002	2850.8700000000003	4825.49	4579.530000000001	4826.81	3877.09	3626.19	3607.59	1587.81	4710.57	1621.81	3191.68	3633.74	3475.15	1114.5700000000002	3946.0	7219.68	3629.9	2022.77	442.13	575.81
K00004	326.2	28.4	72.8	345.09999999999997	8.0	1504.3000000000002	351.1	160.76	22.6	170.4	223.22999999999996	176.15	68.13	149.91000000000003	304.55000000000007	16.0	353.7	64.6	87.8	284.8	3254.0	62.0	73.6	91.8	11.8	98.3	330.15	40.6	272.21000000000004	24.9	90.0	236.0	144.85	18.2	194.0	0.0	765.75	1024.0	15.4	10.6	82.0	174.75
K00005	2567.03	1602.38	4696.160000000001	994.0899999999999	2239.33	722.95	1103.2399999999998	2338.3	2238.6	736.98	1207.77	1565.8200000000002	926.6300000000001	1054.34	799.38	1354.88	2350.14	1869.99	2148.3599999999997	1677.41	4142.88	1354.85	856.19	1547.05	3366.5200000000004	2151.64	1652.72	2640.34	1393.75	943.23	1810.4	931.31	1139.8100000000002	1707.41	1176.6399999999999	1365.92	2411.78	2018.6	1419.0700000000002	960.4399999999999	8283.909999999998	3769.11
K00007	0.0	0.0	65.19000000000001	0.0	0.0	46.95	0.0	0.0	0.0	9.71	43.86	15.09	0.0	0.0	74.23	0.0	0.0	78.42999999999999	0.0	173.07999999999998	52.48	116.69	0.0	0.0	1.0	0.0	100.5	6.86	0.0	0.0	0.0	0.0	0.0	0.0	0.0	104.26	132.39000000000001	0.0	0.0	0.0	188.51999999999998	74.00999999999999
K00008	0.0	699.5	62.239999999999995	96.0	2762.3	894.0	0.0	2567.6	3481.58	138.88	97.24	3451.25	1810.0	0.0	131.72	2175.3599999999997	33.42	352.12	1972.0	340.12	19.669999999999998	483.30000000000007	392.0	3331.53	1933.0	2514.33	965.06	2509.1699999999996	801.4	372.0	2320.87	0.0	2104.62	2068.6	1728.0	897.2	57.28	908.2	2266.0	709.0	139.32999999999998	206.0
K00009	313.5	201.64	1315.0100000000004	113.67	375.5	988.4499999999999	187.0	230.0	240.3	47.88	280.19	550.59	299.5	163.5	333.48	520.5	610.66	511.43	482.2	591.5799999999999	232.73000000000005	356.72999999999996	1400.5	284.25	549.1700000000001	317.5	610.17	1060.71	358.14	689.0	335.0	1031.5	177.0	251.0	295.0	377.2600000000001	825.89	1038.0	600.0	324.5	1443.1800000000003	691.01
K00010	0.0	89.0	200.50000000000003	103.0	266.87	91.47	0.0	311.43	152.57	29.340000000000003	107.39	671.0100000000001	177.0	1.33	344.79	387.36	87.35	342.86	75.67	373.29999999999995	108.71	310.31	0.0	338.43	370.0	148.65	253.0	373.22	136.4	28.0	215.67000000000002	0.0	63.239999999999995	51.0	193.0	230.52	273.78000000000003	11.4	341.0	46.0	535.4	198.01999999999998
K00012	2063.83	1152.8999999999999	9448.31	1338.9900000000002	4824.33	1993.0999999999997	1014.3399999999999	3919.1499999999996	3736.2000000000003	1610.17	2188.7400000000002	4438.499999999999	2626.240000000001	2595.5499999999997	2467.73	2346.8	1984.9899999999998	3233.36	4835.61	2402.93	1061.4	1861.0	2342.37	4050.6099999999997	4899.710000000001	5853.5199999999995	3896.4299999999994	3814.9500000000003	3735.230000000001	4575.720000000002	4235.79	733.5	2972.560000000001	2983.3100000000004	2438.06	2008.3200000000004	1198.39	2840.7700000000004	2294.2299999999996	3226.2999999999997	10874.749999999998	3618.1499999999996
K00013	2718.53	3360.5	8463.84	2317.59	4445.19	3773.97	3268.4400000000005	4512.529999999999	4844.510000000001	1480.6099999999997	2114.8300000000004	4835.900000000002	2749.38	2924.84	2100.7	3601.7599999999993	2762.3599999999997	2826.7200000000007	4540.110000000001	2220.7400000000002	4617.4	2110.7100000000005	1905.57	4497.870000000001	6008.31	4607.18	3647.4900000000007	3832.4500000000003	2731.6300000000006	3047.220000000001	4271.810000000001	905.5	2909.24	3339.11	2981.3199999999993	1646.6200000000001	3798.39	5935.219999999999	2945.7599999999998	2719.3300000000004	9480.970000000001	3721.95
K00014	2718.53	3809.5	9928.909999999998	2505.75	6926.039999999999	4324.169999999999	3600.4100000000003	7000.389999999999	6706.880000000001	3082.07	3660.6199999999994	6615.380000000003	4138.029999999999	3158.55	4693.49	4775.14	2820.65	4669.469999999999	6671.76	3865.53	2127.0400000000004	3134.93	4254.339999999999	7258.200000000001	7143.370000000001	7141.189999999998	5633.830000000001	5095.839999999998	4398.050000000001	4355.380000000001	6876.710000000002	2218.31	5222.859999999999	5334.98	4279.639999999999	2700.1499999999996	4572.81	5619.15	4544.93	3834.1700000000005	10368.08	4165.77
K00015	62.0	50.0	385.0	152.0	0.0	54.0	58.0	183.0	63.0	60.0	216.0	39.0	175.0	58.0	285.0	4.0	38.0	146.0	50.0	83.0	108.0	157.0	81.0	84.0	2.0	81.0	200.0	0.0	79.0	78.0	30.0	0.0	68.0	520.0	184.0	219.0	0.0	0.0	11.0	130.0	0.0	73.0
K00016	3227.3999999999996	4817.4400000000005	2821.5199999999995	3117.02	3705.5	6739.259999999998	6743.92	3803.3599999999997	4821.23	2588.11	2710.9	3966.2200000000003	2321.4	3064.7599999999993	1867.0699999999997	3299.88	4509.27	1903.62	3862.2	2633.2899999999995	20897.91	1646.94	4811.620000000001	4317.96	5061.650000000001	4243.81	5425.969999999999	4178.830000000001	4136.02	2385.37	3401.4	4235.24	2457.99	3995.28	5258.92	1634.84	10376.89	12725.92	2953.3	2315.54	2439.6900000000005	1528.34
K00018	63.0	337.8	4826.81	326.0	3998.22	245.17000000000002	301.5	3493.389999999999	3646.199999999999	1393.5	2042.9900000000002	3810.0800000000013	2484.5000000000005	913.0400000000001	2686.76	2277.8999999999996	248.67000000000002	1842.3599999999994	3511.67	1224.3600000000001	705.33	1045.1	1617.1500000000003	4130.59	1790.1999999999998	4220.13	2849.9500000000003	2374.8	3137.8100000000004	2446.650000000001	3720.1400000000012	156.0	2922.8	2728.9	2464.24	1052.7000000000003	170.5	1639.3000000000002	2361.2	2057.4	3152.9999999999995	101.4
K00019	0.0	0.0	108.01	0.0	0.0	38.519999999999996	0.0	7.0	0.0	0.0	72.36	92.09	12.0	0.0	121.17	0.0	6.67	157.37	0.0	217.65	93.48	296.47	0.0	11.33	0.0	1.33	120.07	0.0	0.0	0.0	16.0	0.0	0.0	2.0	0.0	84.26	125.25	0.0	0.0	70.0	227.71	22.41
K00020	318.0	467.0	167.42000000000002	571.6700000000001	1551.6	279.07000000000005	834.47	1079.88	1622.9299999999996	251.54000000000002	394.72999999999996	1283.0900000000001	601.5	95.46000000000001	601.17	667.74	357.95	871.0300000000001	1245.25	1041.13	3557.48	854.62	717.44	765.86	1174.0500000000002	1444.33	1257.73	1431.31	996.09	706.5	1318.2	571.81	1106.62	1239.1	756.65	785.9599999999999	1396.6400000000003	2197.13	1413.5	1113.0	727.89	260.49
K00021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	71.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00023	0.0	0.0	3.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.0	89.38	12.0	0.0	32.0	0.0	0.0	167.0	0.0	69.25	47.62	139.25	0.0	8.0	0.0	1.33	9.5	0.0	0.0	0.0	16.0	0.0	0.0	2.0	0.0	1.25	0.0	0.0	0.0	70.0	58.0	0.0
