Group 1,Group 2,H,p-value,q-value
Kwashiorkor (n=15),Marasmus (n=13),2.2413793103448256,0.1343610794628402,0.4030832383885206
Kwashiorkor (n=15),Non-malnourished (n=14),0.06857142857143117,0.79342824711973,0.79342824711973
Marasmus (n=13),Non-malnourished (n=14),1.038461538461533,0.30817954746705234,0.4622693212005785
