Group 1,Group 2,H,p-value,q-value
Jaune (n=24),Rouge (n=3),1.5256723716381364,0.21676310835369872,0.3251446625305481
Jaune (n=24),Vert (n=15),0.6771491494532296,0.4105701361415902,0.4105701361415902
Rouge (n=3),Vert (n=15),4.298245614035082,0.03815171017341519,0.11445513052024557
