Group 1,Group 2,H,p-value,q-value
Kwashiorkor (n=15),Marasmus (n=13),1.3809746539409657,0.23993519808145372,0.3599027971221806
Kwashiorkor (n=15),Non-malnourished (n=14),0.15447595561036345,0.6942941530514706,0.6942941530514706
Marasmus (n=13),Non-malnourished (n=14),2.1199563794983556,0.1453906849677535,0.3599027971221806
